Student id,Career,Faculty Group,Gender
3504,Undergraduate,AHS,Female
3505,Undergraduate,AHS,Female
3506,Undergraduate,AHS,Male
3507,Undergraduate,AHS,Female
3508,Undergraduate,AHS,Male
3509,Undergraduate,AHS,Female
3510,Undergraduate,AHS,Male
3511,Undergraduate,AHS,Male
3512,Undergraduate,AHS,Female
3513,Undergraduate,AHS,Male
3514,Undergraduate,AHS,Female
3515,Undergraduate,AHS,Male
3516,Undergraduate,AHS,Female
3517,Undergraduate,AHS,Female
3518,Undergraduate,AHS,Male
3519,Undergraduate,AHS,Female
3520,Undergraduate,AHS,Female
3521,Undergraduate,AHS,Male
3522,Undergraduate,AHS,Female
3523,Undergraduate,AHS,Male
3524,Undergraduate,AHS,Female
3525,Undergraduate,AHS,Male
3526,Undergraduate,AHS,Female
3527,Undergraduate,AHS,Male
3528,Undergraduate,AHS,Female
3529,Undergraduate,AHS,Female
3530,Undergraduate,ARTS,Male
3531,Undergraduate,ARTS,Female
3532,Undergraduate,ARTS,Male
3533,Undergraduate,ARTS,Female
3534,Undergraduate,ARTS,Male
3535,Undergraduate,ARTS,Female
3536,Undergraduate,ARTS,Male
3537,Undergraduate,ARTS,Female
3538,Undergraduate,ARTS,Female
3539,Undergraduate,ARTS,Male
3540,Undergraduate,ARTS,Female
3541,Undergraduate,ARTS,Male
3542,Undergraduate,ARTS,Female
3543,Undergraduate,ARTS,Male
3544,Undergraduate,ARTS,Female
3545,Undergraduate,ARTS,Male
3546,Undergraduate,ARTS,Female
3547,Undergraduate,ARTS,Female
3548,Undergraduate,ARTS,Male
3549,Undergraduate,ARTS,Male
3550,Undergraduate,ARTS,Male
3551,Undergraduate,ARTS,Female
3552,Undergraduate,ARTS,Male
3553,Undergraduate,ARTS,Female
3554,Undergraduate,ARTS,Male
3555,Undergraduate,ARTS,Female
3556,Undergraduate,ARTS,Female
3557,Undergraduate,ARTS,Male
3558,Undergraduate,ARTS,Male
3559,Undergraduate,ARTS,Male
3560,Undergraduate,ARTS,Male
3561,Undergraduate,ARTS,Female
3562,Undergraduate,ARTS,Male
3563,Undergraduate,ARTS,Female
3564,Undergraduate,ARTS,Male
3565,Undergraduate,ARTS,Female
3566,Undergraduate,ARTS,Male
3567,Undergraduate,ARTS,Female
3568,Undergraduate,ARTS,Male
3569,Undergraduate,ARTS,Female
3570,Undergraduate,ARTS,Male
3571,Undergraduate,ARTS,Male
3572,Undergraduate,ARTS,Female
3573,Undergraduate,ARTS,Male
3574,Undergraduate,ARTS,Female
3575,Undergraduate,ARTS,Male
3576,Undergraduate,ARTS,Female
3577,Undergraduate,ARTS,Male
3578,Undergraduate,ARTS,Female
3579,Undergraduate,ARTS,Male
3580,Undergraduate,ARTS,Female
3581,Undergraduate,ARTS,Female
3582,Undergraduate,ARTS,Male
3583,Undergraduate,ARTS,Female
3584,Undergraduate,ARTS,Female
3585,Undergraduate,ARTS,Male
3586,Undergraduate,ARTS,Female
3587,Undergraduate,ARTS,Male
3588,Undergraduate,ARTS,Female
3589,Undergraduate,ARTS,Female
3590,Undergraduate,ARTS,Female
3591,Undergraduate,ARTS,Male
3592,Undergraduate,ARTS,Female
3593,Undergraduate,ARTS,Female
3594,Undergraduate,ARTS,Female
3595,Undergraduate,ARTS,Female
3596,Undergraduate,ARTS,Female
3597,Undergraduate,ARTS,Female
3598,Undergraduate,ARTS,Male
3599,Undergraduate,ARTS,Male
3600,Undergraduate,ARTS,Female
3601,Undergraduate,ARTS,Male
3602,Undergraduate,ARTS,Female
3603,Undergraduate,ARTS,Male
3604,Undergraduate,ARTS,Female
3605,Undergraduate,ARTS,Female
3606,Undergraduate,ARTS,Female
3607,Undergraduate,ARTS,Male
3608,Undergraduate,ARTS,Female
3609,Undergraduate,ARTS,Female
3610,Undergraduate,ARTS,Male
3611,Undergraduate,ARTS,Female
3612,Undergraduate,ARTS,Male
3613,Undergraduate,ARTS,Female
3614,Undergraduate,ARTS,Male
3615,Undergraduate,ARTS,Female
3616,Undergraduate,ARTS,Male
3617,Undergraduate,ARTS,Male
3618,Undergraduate,ARTS,Female
3619,Undergraduate,ARTS,Female
3620,Undergraduate,ARTS,Female
3621,Undergraduate,ARTS,Male
3622,Undergraduate,ARTS,Female
3623,Undergraduate,ARTS,Male
3624,Undergraduate,ARTS,Female
3625,Undergraduate,ARTS,Male
3626,Undergraduate,ARTS,Female
3627,Undergraduate,ARTS,Male
3628,Undergraduate,ARTS,Female
3629,Undergraduate,ARTS,Male
3630,Undergraduate,ARTS,Female
3631,Undergraduate,ARTS,Male
3632,Undergraduate,ARTS,Male
3633,Undergraduate,ARTS,Female
3634,Undergraduate,ARTS,Female
3635,Undergraduate,ARTS,Male
3636,Undergraduate,ARTS,Male
3637,Undergraduate,ARTS,Female
3638,Undergraduate,ARTS,Female
3639,Undergraduate,ARTS,Male
3640,Undergraduate,ARTS,Female
3641,Undergraduate,ARTS,Female
3642,Undergraduate,ARTS,Female
3643,Undergraduate,ARTS,Female
3644,Undergraduate,ARTS,Female
3645,Undergraduate,ARTS,Female
3646,Undergraduate,ARTS,Male
3647,Undergraduate,ARTS,Female
3648,Undergraduate,ARTS,Male
3649,Undergraduate,ARTS,Male
3650,Undergraduate,ARTS,Male
3651,Undergraduate,ARTS,Female
3652,Undergraduate,ARTS,Female
3653,Undergraduate,ARTS,Male
3654,Undergraduate,ARTS,Female
3655,Undergraduate,ARTS,Male
3656,Undergraduate,ARTS,Female
3657,Undergraduate,ARTS,Female
3658,Undergraduate,ARTS,Female
3659,Undergraduate,CFM,Male
3660,Undergraduate,CFM,Female
3661,Undergraduate,CFM,Male
3662,Undergraduate,CFM,Male
3663,Undergraduate,CFM,Female
3664,Undergraduate,CFM,Male
3665,Undergraduate,CFM,Female
3666,Undergraduate,CFM,Male
3667,Undergraduate,CFM,Female
3668,Undergraduate,CFM,Male
3669,Undergraduate,CFM,Female
3670,Undergraduate,ENG,Male
3671,Undergraduate,ENG,Female
3672,Undergraduate,ENG,Male
3673,Undergraduate,ENG,Female
3674,Undergraduate,ENG,Male
3675,Undergraduate,ENG,Female
3676,Undergraduate,ENG,Male
3677,Undergraduate,ENG,Male
3678,Undergraduate,ENG,Female
3679,Undergraduate,ENG,Male
3680,Undergraduate,ENG,Female
3681,Undergraduate,ENG,Male
3682,Undergraduate,ENG,Male
3683,Undergraduate,ENG,Female
3684,Undergraduate,ENG,Male
3685,Undergraduate,ENG,Female
3686,Undergraduate,ENG,Male
3687,Undergraduate,ENG,Female
3688,Undergraduate,ENG,Male
3689,Undergraduate,ENG,Female
3690,Undergraduate,ENG,Male
3691,Undergraduate,ENG,Female
3692,Undergraduate,ENG,Male
3693,Undergraduate,ENG,Female
3694,Undergraduate,ENG,Male
3695,Undergraduate,ENG,Male
3696,Undergraduate,ENG,Female
3697,Undergraduate,ENG,Male
3698,Undergraduate,ENG,Female
3699,Undergraduate,ENG,Male
3700,Undergraduate,ENG,Female
3701,Undergraduate,ENG,Male
3702,Undergraduate,ENG,Male
3703,Undergraduate,ENG,Female
3704,Undergraduate,ENG,Male
3705,Undergraduate,ENG,Female
3706,Undergraduate,ENG,Male
3707,Undergraduate,ENG,Male
3708,Undergraduate,ENG,Female
3709,Undergraduate,ENG,Male
3710,Undergraduate,ENG,Female
3711,Undergraduate,ENG,Male
3712,Undergraduate,ENG,Female
3713,Undergraduate,ENG,Male
3714,Undergraduate,ENG,Female
3715,Undergraduate,ENG,Male
3716,Undergraduate,ENG,Female
3717,Undergraduate,ENG,Male
3718,Undergraduate,ENG,Female
3719,Undergraduate,ENG,Female
3720,Undergraduate,ENG,Male
3721,Undergraduate,ENG,Female
3722,Undergraduate,ENG,Male
3723,Undergraduate,ENG,Male
3724,Undergraduate,ENG,Female
3725,Undergraduate,ENG,Male
3726,Undergraduate,ENG,Male
3727,Undergraduate,ENG,Male
3728,Undergraduate,ENG,Female
3729,Undergraduate,ENG,Male
3730,Undergraduate,ENG,Male
3731,Undergraduate,ENG,Female
3732,Undergraduate,ENG,Male
3733,Undergraduate,ENG,Male
3734,Undergraduate,ENG,Female
3735,Undergraduate,ENG,Male
3736,Undergraduate,ENG,Female
3737,Undergraduate,ENG,Male
3738,Undergraduate,ENG,Female
3739,Undergraduate,ENG,Male
3740,Undergraduate,ENG,Female
3741,Undergraduate,ENG,Male
3742,Undergraduate,ENG,Female
3743,Undergraduate,ENG,Female
3744,Undergraduate,ENG,Male
3745,Undergraduate,ENG,Male
3746,Undergraduate,ENG,Female
3747,Undergraduate,ENG,Male
3748,Undergraduate,ENG,Female
3749,Undergraduate,ENG,Female
3750,Undergraduate,ENV,Male
3751,Undergraduate,ENV,Female
3752,Undergraduate,ENV,Female
3753,Undergraduate,ENV,Male
3754,Undergraduate,ENV,Female
3755,Undergraduate,ENV,Male
3756,Undergraduate,ENV,Female
3757,Undergraduate,ENV,Male
3758,Undergraduate,ENV,Male
3759,Undergraduate,ENV,Female
3760,Undergraduate,ENV,Female
3761,Undergraduate,ENV,Female
3762,Undergraduate,ENV,Female
3763,Undergraduate,ENV,Male
3764,Undergraduate,ENV,Female
3765,Undergraduate,ENV,Female
3766,Undergraduate,ENV,Male
3767,Undergraduate,ENV,Female
3768,Undergraduate,ENV,Female
3769,Undergraduate,ENV,Male
3770,Undergraduate,ENV,Male
3771,Undergraduate,ENV,Male
3772,Undergraduate,ENV,Female
3773,Undergraduate,ENV,Male
3774,Undergraduate,ENV,Male
3775,Undergraduate,ENV,Male
3776,Undergraduate,ENV,Male
3777,Undergraduate,ENV,Male
3778,Undergraduate,ENV,Female
3779,Undergraduate,ENV,Male
3780,Undergraduate,ENV,Female
3781,Undergraduate,ENV,Female
3782,Undergraduate,ENV,Male
3783,Undergraduate,ENV,Female
3784,Undergraduate,MATH,Male
3785,Undergraduate,MATH,Female
3786,Undergraduate,MATH,Male
3787,Undergraduate,MATH,Female
3788,Undergraduate,MATH,Male
3789,Undergraduate,MATH,Female
3790,Undergraduate,MATH,Male
3791,Undergraduate,MATH,Female
3792,Undergraduate,MATH,Male
3793,Undergraduate,MATH,Female
3794,Undergraduate,MATH,Female
3795,Undergraduate,MATH,Male
3796,Undergraduate,MATH,Female
3797,Undergraduate,MATH,Male
3798,Undergraduate,MATH,Female
3799,Undergraduate,MATH,Male
3800,Undergraduate,MATH,Male
3801,Undergraduate,MATH,Male
3802,Undergraduate,MATH,Male
3803,Undergraduate,MATH,Female
3804,Undergraduate,MATH,Male
3805,Undergraduate,MATH,Male
3806,Undergraduate,MATH,Male
3807,Undergraduate,MATH,Male
3808,Undergraduate,MATH,Male
3809,Undergraduate,MATH,Male
3810,Undergraduate,MATH,Female
3811,Undergraduate,MATH,Male
3812,Undergraduate,MATH,Female
3813,Undergraduate,MATH,Male
3814,Undergraduate,MATH,Female
3815,Undergraduate,MATH,Male
3816,Undergraduate,MATH,Female
3817,Undergraduate,MATH,Male
3818,Undergraduate,MATH,Female
3819,Undergraduate,MATH,Male
3820,Undergraduate,MATH,Male
3821,Undergraduate,MATH,Female
3822,Undergraduate,MATH,Male
3823,Undergraduate,MATH,Female
3824,Undergraduate,MATH,Male
3825,Undergraduate,MATH,Female
3826,Undergraduate,MATH,Female
3827,Undergraduate,MATH,Male
3828,Undergraduate,MATH,Female
3829,Undergraduate,MATH,Male
3830,Undergraduate,MATH,Male
3831,Undergraduate,MATH,Male
3832,Undergraduate,MATH,Male
3833,Undergraduate,MATH,Female
3834,Undergraduate,MATH,Female
3835,Undergraduate,MATH,Male
3836,Undergraduate,MATH,Female
3837,Undergraduate,MATH,Male
3838,Undergraduate,MATH,Female
3839,Undergraduate,MATH,Male
3840,Undergraduate,MATH,Female
3841,Undergraduate,MATH,Male
3842,Undergraduate,MATH,Female
3843,Undergraduate,MATH,Male
3844,Undergraduate,MATH,Male
3845,Undergraduate,MATH,Female
3846,Undergraduate,MATH,Male
3847,Undergraduate,MATH,Female
3848,Undergraduate,MATH,Male
3849,Undergraduate,MATH,Female
3850,Undergraduate,MATH,Male
3851,Undergraduate,MATH,Female
3852,Undergraduate,MATH,Male
3853,Undergraduate,MATH,Female
3854,Undergraduate,MATH,Male
3855,Undergraduate,MATH,Female
3856,Undergraduate,MATH,Male
3857,Undergraduate,MATH,Female
3858,Undergraduate,MATH,Male
3859,Undergraduate,MATH,Male
3860,Undergraduate,MATH,Male
3861,Undergraduate,MATH,Female
3862,Undergraduate,MATH,Female
3863,Undergraduate,MATH,Female
3864,Undergraduate,MATH,Male
3865,Undergraduate,MATH,Female
3866,Undergraduate,MATH,Male
3867,Undergraduate,MATH,Female
3868,Undergraduate,MATH,Male
3869,Undergraduate,MATH,Female
3870,Undergraduate,MATH,Male
3871,Undergraduate,MATH,Female
3872,Undergraduate,MATH,Male
3873,Undergraduate,MATH,Female
3874,Undergraduate,MATH,Male
3875,Undergraduate,MATH,Male
3876,Undergraduate,MATH,Female
3877,Undergraduate,MATH,Male
3878,Undergraduate,MATH,Female
3879,Undergraduate,MATH,Male
3880,Undergraduate,MATH,Female
3881,Undergraduate,MATH,Male
3882,Undergraduate,MATH,Female
3883,Undergraduate,MATH,Male
3884,Undergraduate,MATH,Female
3885,Undergraduate,MATH,Male
3886,Undergraduate,MATH,Female
3887,Undergraduate,MATH,Male
3888,Undergraduate,MATH,Female
3889,Undergraduate,MATH,Male
3890,Undergraduate,MATH,Female
3891,Undergraduate,MATH,Male
3892,Undergraduate,MATH,Female
3893,Undergraduate,MATH,Male
3894,Undergraduate,MATH,Female
3895,Undergraduate,MATH,Male
3896,Undergraduate,MATH,Female
3897,Undergraduate,MATH,Male
3898,Undergraduate,MATH,Female
3899,Undergraduate,MATH,Male
3900,Undergraduate,MATH,Female
3901,Undergraduate,MATH,Male
3902,Undergraduate,MATH,Female
3903,Undergraduate,MATH,Male
3904,Undergraduate,MATH,Female
3905,Undergraduate,MATH,Male
3906,Undergraduate,MATH,Female
3907,Undergraduate,MATH,Male
3908,Undergraduate,MATH,Female
3909,Undergraduate,MATH,Male
3910,Undergraduate,MATH,Female
3911,Undergraduate,MATH,Male
3912,Undergraduate,MATH,Female
3913,Undergraduate,MATH,Female
3914,Undergraduate,MATH,Female
3915,Undergraduate,MATH,Male
3916,Undergraduate,MATH,Female
3917,Undergraduate,MATH,Female
3918,Undergraduate,MATH,Male
3919,Undergraduate,MATH,Male
3920,Undergraduate,MATH,Male
3921,Undergraduate,MATH,Male
3922,Undergraduate,MATH,Female
3923,Undergraduate,MATH,Male
3924,Undergraduate,MATH,Female
3925,Undergraduate,MATH,Male
3926,Undergraduate,MATH,Male
3927,Undergraduate,MATH,Female
3928,Undergraduate,MATH,Female
3929,Undergraduate,SCI,Male
3930,Undergraduate,SCI,Female
3931,Undergraduate,SCI,Male
3932,Undergraduate,SCI,Female
3933,Undergraduate,SCI,Male
3934,Undergraduate,SCI,Female
3935,Undergraduate,SCI,Male
3936,Undergraduate,SCI,Male
3937,Undergraduate,SCI,Female
3938,Undergraduate,SCI,Male
3939,Undergraduate,SCI,Female
3940,Undergraduate,SCI,Male
3941,Undergraduate,SCI,Female
3942,Undergraduate,SCI,Female
3943,Undergraduate,SCI,Male
3944,Undergraduate,SCI,Female
3945,Undergraduate,SCI,Female
3946,Undergraduate,SCI,Male
3947,Undergraduate,SCI,Female
3948,Undergraduate,SCI,Female
3949,Undergraduate,SCI,Male
3950,Undergraduate,SCI,Female
3951,Undergraduate,SCI,Male
3952,Undergraduate,SCI,Male
3953,Undergraduate,SCI,Male
3954,Undergraduate,SCI,Female
3955,Undergraduate,SCI,Male
3956,Undergraduate,SCI,Female
3957,Undergraduate,SCI,Male
3958,Undergraduate,SCI,Female
3959,Undergraduate,SCI,Male
3960,Undergraduate,SCI,Female
3961,Undergraduate,SCI,Male
3962,Undergraduate,SCI,Male
3963,Undergraduate,SCI,Female
3964,Undergraduate,SCI,Male
3965,Undergraduate,SCI,Female
3966,Undergraduate,SCI,Female
3967,Undergraduate,SCI,Female
3968,Undergraduate,SCI,Male
3969,Undergraduate,SCI,Female
3970,Undergraduate,SCI,Male
3971,Undergraduate,SCI,Female
3972,Undergraduate,SCI,Male
3973,Undergraduate,SCI,Female
3974,Undergraduate,SCI,Male
3975,Undergraduate,SCI,Female
3976,Undergraduate,SCI,Male
3977,Undergraduate,SCI,Female
3978,Undergraduate,SCI,Male
3979,Undergraduate,SCI,Female
3980,Undergraduate,SCI,Male
3981,Undergraduate,SCI,Female
3982,Undergraduate,SCI,Male
3983,Undergraduate,SCI,Male
3984,Undergraduate,SCI,Male
3985,Undergraduate,SCI,Male
3986,Undergraduate,SCI,Male
3987,Undergraduate,SCI,Female
3988,Undergraduate,SCI,Male
3989,Undergraduate,SCI,Female
3990,Undergraduate,SCI,Female
3991,Undergraduate,SCI,Female
3992,Undergraduate,SCI,Male
3993,Undergraduate,SCI,Male
3994,Undergraduate,SCI,Female
3995,Undergraduate,SCI,Female
3996,Undergraduate,SCI,Male
3997,Undergraduate,SCI,Female
3998,Undergraduate,SCI,Male
3999,Undergraduate,SCI,Female
4000,Undergraduate,SCI,Male
4001,Undergraduate,SCI,Female
4002,Undergraduate,SCI,Male
4003,Undergraduate,SCI,Female
4004,Undergraduate,SCI,Male
4005,Undergraduate,SCI,Male
4006,Undergraduate,SCI,Male
4007,Undergraduate,SCI,Male
4008,Undergraduate,SCI,Female
4009,Undergraduate,SCI,Female
4010,Undergraduate,SCI,Male
4011,Undergraduate,SCI,Female
4012,Undergraduate,SCI,Male
4013,Undergraduate,SCI,Female
4014,Undergraduate,SCI,Male
4015,Undergraduate,SCI,Female
4016,Undergraduate,SCI,Male
4017,Undergraduate,SCI,Female
4018,Undergraduate,SCI,Male
4019,Undergraduate,SCI,Female
4020,Undergraduate,SCI,Male
4021,Undergraduate,SCI,Female
4022,Undergraduate,SCI,Female
4023,Undergraduate,SCI,Male
4024,Undergraduate,SCI,Male
4025,Undergraduate,SCI,Female
4026,Undergraduate,SCI,Male
4027,Undergraduate,SCI,Female
4028,Undergraduate,SCI,Male
4029,Undergraduate,SCI,Female
4030,Undergraduate,SCI,Male
4031,Undergraduate,SCI,Female
4032,Undergraduate,SCI,Female
4033,Undergraduate,SCI,Female
4034,Undergraduate,SCI,Male
4035,Undergraduate,SCI,Female
4036,Undergraduate,SE,Male
4037,Undergraduate,SE,Female
4038,Undergraduate,SE,Male
4039,Undergraduate,SE,Female
4040,Undergraduate,SE,Male
4041,Undergraduate,ARTS,Female
4042,Undergraduate,ARTS,Female
4043,Undergraduate,ARTS,Female
4044,Undergraduate,ARTS,Female
4045,Undergraduate,ARTS,Female
4046,Undergraduate,ARTS,Male
4047,Undergraduate,ARTS,Female
4048,Undergraduate,ARTS,Female
4049,Undergraduate,ARTS,Female
4050,Undergraduate,ARTS,Female
4051,Undergraduate,ARTS,Female
4052,Undergraduate,ARTS,Female
4053,Undergraduate,ARTS,Female
4054,Undergraduate,ARTS,Male
4055,Undergraduate,ARTS,Female
4056,Undergraduate,ARTS,Male
4057,Undergraduate,ARTS,Female
4058,Undergraduate,ARTS,Female
4059,Undergraduate,ARTS,Male
4060,Undergraduate,ARTS,Female
4061,Undergraduate,ARTS,Female
4062,Undergraduate,ARTS,Male
4063,Undergraduate,ARTS,Female
4064,Undergraduate,ARTS,Female
4065,Undergraduate,ARTS,Male
4066,Undergraduate,ARTS,Male
4067,Undergraduate,ARTS,Male
4068,Undergraduate,ARTS,Male
4069,Undergraduate,ARTS,Female
4070,Undergraduate,ARTS,Male
4071,Undergraduate,ARTS,Female
4072,Undergraduate,ARTS,Male
4073,Undergraduate,ARTS,Female
4074,Undergraduate,ARTS,Female
4075,Undergraduate,ARTS,Female
4076,Undergraduate,ARTS,Female
4077,Undergraduate,ARTS,Male
4078,Undergraduate,ARTS,Female
4079,Undergraduate,ARTS,Male
4080,Undergraduate,ARTS,Female
4081,Undergraduate,ARTS,Male
4082,Undergraduate,ARTS,Female
4083,Undergraduate,ARTS,Male
4084,Undergraduate,ARTS,Female
4085,Undergraduate,ARTS,Male
4086,Undergraduate,ARTS,Female
4087,Undergraduate,ARTS,Female
4088,Undergraduate,ARTS,Male
4089,Undergraduate,ARTS,Male
4090,Undergraduate,ARTS,Female
4091,Undergraduate,ARTS,Male
4092,Undergraduate,ARTS,Female
4093,Undergraduate,ARTS,Male
4094,Undergraduate,ARTS,Female
4095,Undergraduate,ARTS,Female
4096,Undergraduate,ARTS,Male
4097,Undergraduate,ARTS,Female
4098,Undergraduate,ARTS,Female
4099,Undergraduate,ARTS,Female
4100,Undergraduate,ARTS,Male
4101,Undergraduate,MATH,Male
4102,Undergraduate,MATH,Female
4103,Undergraduate,MATH,Male
4104,Undergraduate,MATH,Female
4105,Undergraduate,MATH,Female
4106,Undergraduate,MATH,Female
4107,Undergraduate,MATH,Male
4108,Undergraduate,MATH,Female
4109,Undergraduate,MATH,Male
4110,Undergraduate,MATH,Female
4111,Undergraduate,MATH,Male
4112,Undergraduate,MATH,Female
4113,Undergraduate,MATH,Male
4114,Undergraduate,MATH,Male
4115,Undergraduate,MATH,Male
4116,Undergraduate,MATH,Male
4117,Undergraduate,MATH,Female
4118,Undergraduate,MATH,Male
4119,Undergraduate,MATH,Male
4120,Undergraduate,MATH,Female
4121,Undergraduate,MATH,Male
4122,Undergraduate,MATH,Male
4123,Undergraduate,MATH,Female
4124,Undergraduate,MATH,Male
4125,Undergraduate,MATH,Male
4126,Undergraduate,MATH,Female
4127,Undergraduate,MATH,Male
4128,Undergraduate,MATH,Female
4129,Undergraduate,MATH,Male
4130,Undergraduate,MATH,Female
4131,Undergraduate,MATH,Female
4132,Undergraduate,AHS,Female
4133,Undergraduate,AHS,Female
4134,Undergraduate,AHS,Male
4135,Undergraduate,AHS,Female
4136,Undergraduate,AHS,Female
4137,Undergraduate,AHS,Female
4138,Undergraduate,AHS,Male
4139,Undergraduate,AHS,Male
4140,Undergraduate,AHS,Female
4141,Undergraduate,AHS,Female
4142,Undergraduate,AHS,Male
4143,Undergraduate,AHS,Male
4144,Undergraduate,AHS,Female
4145,Undergraduate,AHS,Male
4146,Undergraduate,AHS,Male
4147,Undergraduate,AHS,Female
4148,Undergraduate,AHS,Male
4149,Undergraduate,AHS,Male
4150,Undergraduate,AHS,Female
4151,Undergraduate,AHS,Male
4152,Undergraduate,AHS,Female
4153,Undergraduate,AHS,Male
4154,Undergraduate,AHS,Female
4155,Undergraduate,AHS,Female
4156,Undergraduate,AHS,Male
4157,Undergraduate,AHS,Female
4158,Undergraduate,AHS,Female
4159,Undergraduate,AHS,Male
4160,Undergraduate,AHS,Male
4161,Undergraduate,AHS,Female
4162,Undergraduate,AHS,Male
4163,Undergraduate,AHS,Female
4164,Undergraduate,AHS,Male
4165,Undergraduate,AHS,Female
4166,Undergraduate,AHS,Male
4167,Undergraduate,AHS,Male
4168,Undergraduate,AHS,Female
4169,Undergraduate,AHS,Female
4170,Undergraduate,AHS,Female
4171,Undergraduate,AHS,Female
4172,Undergraduate,AHS,Female
4173,Undergraduate,ARTS,Male
4174,Undergraduate,ARTS,Female
4175,Undergraduate,ARTS,Male
4176,Undergraduate,ARTS,Female
4177,Undergraduate,ARTS,Female
4178,Undergraduate,ARTS,Male
